"cell_type"	"negative_fraction"	"long_method"	"dataset"	"dataset2"	"ndim"
"cDC2"	1	"Signac_by_cluster_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"pDC"	1	"Signac_by_cluster_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B intermediate"	0.268	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B memory"	0.16304347826087	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B naive"	0.0751633986928105	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD14 Mono"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD16 Mono"	0.389016018306636	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_1"	0.0717092337917485	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_2"	0.51219512195122	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 TCM"	0.473085670962851	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_1"	0.113265306122449	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_2"	0.405994550408719	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_1"	0.577405857740586	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_2"	0.128279883381924	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"NK"	0.1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"cDC2"	0.567164179104478	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"pDC"	0.114754098360656	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B intermediate"	0.328	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B memory"	0.16304347826087	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B naive"	0.0849673202614379	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD14 Mono"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD16 Mono"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_1"	0.0717092337917485	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_2"	0.51219512195122	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 TCM"	0.480667172100076	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_1"	0.113265306122449	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_2"	0.403269754768392	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_1"	0.573221757322176	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_2"	0.128279883381924	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"NK"	0.1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"cDC2"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"pDC"	0.163934426229508	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B intermediate"	0.652	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B memory"	0.195652173913043	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B naive"	0.117647058823529	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD14 Mono"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD16 Mono"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_1"	0.0697445972495088	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_2"	0.51219512195122	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 TCM"	0.507202426080364	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_1"	0.116326530612245	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_2"	0.392370572207084	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_1"	0.569037656903766	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_2"	0.128279883381924	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"NK"	0.105	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"cDC2"	1	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"pDC"	0.901639344262295	"Signac_all_cell_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B intermediate"	0.208	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B memory"	0.130434782608696	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B naive"	0.065359477124183	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD14 Mono"	0.0453061224489796	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD16 Mono"	0.080091533180778	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_1"	0.0972495088408644	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_2"	0.49390243902439	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 TCM"	0.187263078089462	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_1"	0.178571428571429	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_2"	0.465940054495913	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_1"	0.472803347280335	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_2"	0.0787172011661808	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"NK"	0.0625	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"cDC2"	0.223880597014925	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"pDC"	0.0983606557377049	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B intermediate"	0.28	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B memory"	0.119565217391304	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B naive"	0.0620915032679739	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD14 Mono"	0.0485714285714286	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD16 Mono"	0.0823798627002288	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_1"	0.0992141453831041	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_2"	0.5	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 TCM"	0.202426080363912	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_1"	0.188775510204082	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_2"	0.449591280653951	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_1"	0.489539748953975	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_2"	0.0903790087463557	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"NK"	0.075	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"cDC2"	0.298507462686567	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"pDC"	0.0983606557377049	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B intermediate"	0.352	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B memory"	0.173913043478261	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B naive"	0.0555555555555556	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD14 Mono"	0.0657142857142857	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD16 Mono"	0.0320366132723112	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_1"	0.0844793713163065	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_2"	0.542682926829268	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 TCM"	0.239575435936315	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_1"	0.243877551020408	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_2"	0.446866485013624	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_1"	0.506276150627615	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_2"	0.107871720116618	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"NK"	0.0875	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"cDC2"	0.365671641791045	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"pDC"	0.147540983606557	"ArchR_tiles"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B intermediate"	0.184	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B memory"	0.141304347826087	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B naive"	0.0588235294117647	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD14 Mono"	0.0412244897959184	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD16 Mono"	0.0778032036613272	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_1"	0.0972495088408644	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_2"	0.48780487804878	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 TCM"	0.183472327520849	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_1"	0.168367346938776	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_2"	0.460490463215259	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_1"	0.464435146443515	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_2"	0.0903790087463557	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"NK"	0.07	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"cDC2"	0.216417910447761	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"pDC"	0.0983606557377049	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B intermediate"	0.224	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B memory"	0.108695652173913	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B naive"	0.0555555555555556	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD14 Mono"	0.0448979591836735	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD16 Mono"	0.0778032036613272	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_1"	0.0952848722986248	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_2"	0.5	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 TCM"	0.197119029567854	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_1"	0.178571428571429	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_2"	0.46866485013624	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_1"	0.460251046025105	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_2"	0.0962099125364431	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"NK"	0.07	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"cDC2"	0.26865671641791	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"pDC"	0.0983606557377049	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B intermediate"	0.332	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B memory"	0.130434782608696	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B naive"	0.0490196078431373	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD14 Mono"	0.0706122448979592	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD16 Mono"	0.0389016018306636	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_1"	0.0923379174852652	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_2"	0.518292682926829	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 TCM"	0.202426080363912	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_1"	0.193877551020408	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_2"	0.465940054495913	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_1"	0.497907949790795	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_2"	0.102040816326531	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"NK"	0.08	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"cDC2"	0.373134328358209	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"pDC"	0.163934426229508	"ArchR_peaks"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B intermediate"	0.168	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B memory"	0.33695652173913	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B naive"	0.0359477124183007	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD14 Mono"	0.0722448979591837	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD16 Mono"	0.0320366132723112	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_1"	0.18467583497053	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_2"	0.463414634146341	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 TCM"	0.995451099317665	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_1"	0.0806122448979592	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_2"	0.471389645776567	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_1"	0.690376569037657	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_2"	0.0699708454810496	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"NK"	0.01	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"cDC2"	0.0149253731343284	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"pDC"	0	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B intermediate"	0.056	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B memory"	0.673913043478261	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B naive"	0.0359477124183007	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD14 Mono"	0.0902040816326531	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD16 Mono"	0.0480549199084668	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_1"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_2"	0.98780487804878	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 TCM"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_1"	0.470408163265306	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_2"	0.871934604904632	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_1"	0.799163179916318	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_2"	0.198250728862974	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"NK"	0.015	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"cDC2"	0.0149253731343284	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"pDC"	0	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B intermediate"	0.04	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B memory"	0.532608695652174	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B naive"	0.0326797385620915	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD14 Mono"	0.168163265306122	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD16 Mono"	0.0755148741418764	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_1"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_2"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 TCM"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_1"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_2"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_1"	1	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_2"	0.997084548104956	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"NK"	0.2475	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"cDC2"	0.00746268656716418	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"pDC"	0	"SnapATAC1"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B intermediate"	0.668	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B memory"	0.184782608695652	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B naive"	0.0555555555555556	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD14 Mono"	0.0163265306122449	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD16 Mono"	0.0732265446224256	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_1"	0.68860510805501	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_2"	0.432926829268293	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 TCM"	0.110689916603487	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_1"	0.129591836734694	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_2"	0.771117166212534	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_1"	0.535564853556485	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_2"	0.0408163265306122	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"NK"	0.04	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"cDC2"	0.201492537313433	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"pDC"	0.0327868852459016	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B intermediate"	0.516	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B memory"	0.0869565217391304	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B naive"	0.0392156862745098	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD14 Mono"	0.0175510204081633	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD16 Mono"	0.0617848970251716	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_1"	0.769155206286837	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_2"	0.426829268292683	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 TCM"	0.112964366944655	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_1"	0.138775510204082	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_2"	0.741144414168937	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_1"	0.468619246861925	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_2"	0.0349854227405248	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"NK"	0.0525	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"cDC2"	0.149253731343284	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"pDC"	0	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B intermediate"	0.86	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B memory"	0.130434782608696	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B naive"	0.0555555555555556	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD14 Mono"	0.0342857142857143	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD16 Mono"	0.0434782608695652	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_1"	0.978388998035363	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 Naive_2"	0.365853658536585	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD4 TCM"	0.0970432145564822	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_1"	0.183673469387755	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 Naive_2"	0.566757493188011	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_1"	0.414225941422594	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"CD8 TEM_2"	0.0379008746355685	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"NK"	0.04	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"cDC2"	0.17910447761194	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"pDC"	0.0983606557377049	"aggregation"	"10X PBMC multiomics"	"PBMC_multiomics"	100
"B intermediate"	0.452	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B memory"	0.260869565217391	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B naive"	0.0457516339869281	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD14 Mono"	0.0869387755102041	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD16 Mono"	0.0709382151029748	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_1"	0.144400785854617	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 Naive_2"	0.567073170731707	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD4 TCM"	0.920394238059136	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_1"	0.0642857142857143	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 Naive_2"	0.594005449591281	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_1"	0.723849372384937	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"CD8 TEM_2"	0.119533527696793	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"NK"	0.0175	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"cDC2"	0.0223880597014925	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"pDC"	0	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	30
"B intermediate"	0.392	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B memory"	0.228260869565217	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"B naive"	0.0457516339869281	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD14 Mono"	0.115510204081633	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD16 Mono"	0.080091533180778	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_1"	0.983300589390963	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 Naive_2"	0.847560975609756	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD4 TCM"	1	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_1"	0.231632653061224	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 Naive_2"	0.904632152588556	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_1"	0.849372384937239	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
"CD8 TEM_2"	0.253644314868805	"SnapATAC2_jaccard"	"10X PBMC multiomics"	"PBMC_multiomics"	50
